pack,id,domains,phase,service,title,url,status,raw_path,md_path,fetched_at
02-biblioteca-servicios,LIB-emr-instance-fleet,D3,Analytics,Amazon EMR,Planning and configuring instance fleets for your Amazon EMR cluster,https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-instance-fleet.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-instance-fleet.html,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-instance-fleet.md,2026-09-11T01:38:32+00:00
02-biblioteca-servicios,LIB-emr-studio-spark-optimization,D3,Analytics,Amazon EMR,Optimize Spark jobs,https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-studio-spark-optimization.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-studio-spark-optimization.html,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-studio-spark-optimization.md,2026-09-11T01:38:32+00:00
02-biblioteca-servicios,LIB-emr-overview,D3,Analytics,Amazon EMR,Understanding how to create and work with Amazon EMR clusters,https://docs.aws.amazon.com/emr/latest/ManagementGuide/emr-overview.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-overview.html,bronze/02-biblioteca-servicios/05-docs/analytics-emr/emr-overview.md,2026-09-11T01:38:32+00:00
02-biblioteca-servicios,LIB-amazon-emr,D3,Analytics,Amazon EMR,FAQ oficial,https://aws.amazon.com/emr/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-emr.html,bronze/02-biblioteca-servicios/04-faqs/amazon-emr.md,2026-09-11T01:38:33+00:00
02-biblioteca-servicios,LIB-aws-lake-formation,D1;D3,Analytics,AWS Lake Formation,,https://docs.aws.amazon.com/lake-formation/latest/dt/welcome.html,failed,,,2026-09-11T01:38:42+00:00
02-biblioteca-servicios,LIB-aws-lake-formation,D1;D3,Analytics,AWS Lake Formation,FAQ oficial,https://aws.amazon.com/lake-formation/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-lake-formation.html,bronze/02-biblioteca-servicios/04-faqs/aws-lake-formation.md,2026-09-11T01:38:42+00:00
02-biblioteca-servicios,LIB-amazon-quicksight,D3,Analytics,Amazon QuickSight,FAQ oficial,https://aws.amazon.com/quicksight/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-quicksight.html,bronze/02-biblioteca-servicios/04-faqs/amazon-quicksight.md,2026-09-11T01:38:49+00:00
02-biblioteca-servicios,LIB-welcome,D3,Analytics,Amazon Redshift,What Is Amazon Redshift?,https://docs.aws.amazon.com/redshift/latest/mgmt/welcome.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/welcome.html,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/welcome.md,2026-09-11T01:38:50+00:00
02-biblioteca-servicios,LIB-performance-metrics-concurrency-scaling,D3,Analytics,Amazon Redshift,Viewing workload concurrency and concurrency scaling data,https://docs.aws.amazon.com/redshift/latest/mgmt/performance-metrics-concurrency-scaling.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/performance-metrics-concurrency-scaling.html,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/performance-metrics-concurrency-scaling.md,2026-09-11T01:38:50+00:00
02-biblioteca-servicios,LIB-spectrum-enhanced-vpc,D3,Analytics,Amazon Redshift,Accessing Amazon S3 buckets with Redshift Spectrum,https://docs.aws.amazon.com/redshift/latest/mgmt/spectrum-enhanced-vpc.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/spectrum-enhanced-vpc.html,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/spectrum-enhanced-vpc.md,2026-09-11T01:38:50+00:00
02-biblioteca-servicios,LIB-serverless-snapshots-recovery-points,D3,Analytics,Amazon Redshift,Snapshots and recovery points,https://docs.aws.amazon.com/redshift/latest/mgmt/serverless-snapshots-recovery-points.html,ok,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/serverless-snapshots-recovery-points.html,bronze/02-biblioteca-servicios/05-docs/analytics-redshift/serverless-snapshots-recovery-points.md,2026-09-11T01:38:50+00:00
02-biblioteca-servicios,LIB-amazon-redshift,D3,Analytics,Amazon Redshift,FAQ oficial,https://aws.amazon.com/redshift/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-redshift.html,bronze/02-biblioteca-servicios/04-faqs/amazon-redshift.md,2026-09-11T01:38:51+00:00
02-biblioteca-servicios,LIB-getting-started-activemq,D2,Application Integration,Amazon MQ,Getting started: Creating and connecting to an ActiveMQ broker,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/getting-started-activemq.html,ok,bronze/02-biblioteca-servicios/05-docs/integration-mq/getting-started-activemq.html,bronze/02-biblioteca-servicios/05-docs/integration-mq/getting-started-activemq.md,2026-09-11T01:38:52+00:00
02-biblioteca-servicios,LIB-getting-started-rabbitmq,D2,Application Integration,Amazon MQ,Getting started: Creating and connecting to a RabbitMQ broker,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/getting-started-rabbitmq.html,ok,bronze/02-biblioteca-servicios/05-docs/integration-mq/getting-started-rabbitmq.html,bronze/02-biblioteca-servicios/05-docs/integration-mq/getting-started-rabbitmq.md,2026-09-11T01:38:52+00:00
02-biblioteca-servicios,LIB-working-with-activemq,D2,Application Integration,Amazon MQ,Amazon MQ for ActiveMQ,https://docs.aws.amazon.com/amazon-mq/latest/developer-guide/working-with-activemq.html,ok,bronze/02-biblioteca-servicios/05-docs/integration-mq/working-with-activemq.html,bronze/02-biblioteca-servicios/05-docs/integration-mq/working-with-activemq.md,2026-09-11T01:38:52+00:00
02-biblioteca-servicios,LIB-amazon-mq,D2,Application Integration,Amazon MQ,FAQ oficial,https://aws.amazon.com/amazon-mq/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-mq.html,bronze/02-biblioteca-servicios/04-faqs/amazon-mq.md,2026-09-11T01:38:53+00:00
02-biblioteca-servicios,LIB-what-is-costmanagement,D4,AWS Cost Management,AWS Cost Management (Cost Explorer + CUR),Use AWS Billing and Cost Management for AWS,https://docs.aws.amazon.com/cost-management/latest/userguide/what-is-costmanagement.html,ok,bronze/02-biblioteca-servicios/05-docs/cost-management/what-is-costmanagement.html,bronze/02-biblioteca-servicios/05-docs/cost-management/what-is-costmanagement.md,2026-09-11T01:38:54+00:00
02-biblioteca-servicios,LIB-differences-billing-data-cost-explorer-data,D4,AWS Cost Management,AWS Cost Management (Cost Explorer + CUR),Knowing the differences between Billing and Cost Explorer data,https://docs.aws.amazon.com/cost-management/latest/userguide/differences-billing-data-cost-explorer-data.html,ok,bronze/02-biblioteca-servicios/05-docs/cost-management/differences-billing-data-cost-explorer-data.html,bronze/02-biblioteca-servicios/05-docs/cost-management/differences-billing-data-cost-explorer-data.md,2026-09-11T01:38:54+00:00
02-biblioteca-servicios,LIB-create-savingsplans-budget,D4,AWS Cost Management,AWS Cost Management (Cost Explorer + CUR),Creating a Savings Plans budget,https://docs.aws.amazon.com/cost-management/latest/userguide/create-savingsplans-budget.html,ok,bronze/02-biblioteca-servicios/05-docs/cost-management/create-savingsplans-budget.html,bronze/02-biblioteca-servicios/05-docs/cost-management/create-savingsplans-budget.md,2026-09-11T01:38:54+00:00
02-biblioteca-servicios,LIB-aws-cost-management-cost-explorer-cur,D4,AWS Cost Management,AWS Cost Management (Cost Explorer + CUR),FAQ oficial,https://aws.amazon.com/aws-cost-management/faqs/,failed,,,2026-09-11T01:38:54+00:00
02-biblioteca-servicios,LIB-amazon-qldb,D3,Database,Amazon QLDB,,https://docs.aws.amazon.com/qldb/latest/developerguide/welcome.html,failed,,,2026-09-11T01:39:03+00:00
02-biblioteca-servicios,LIB-amazon-qldb,D3,Database,Amazon QLDB,FAQ oficial,https://aws.amazon.com/qldb/faqs/,failed,,,2026-09-11T01:39:03+00:00
02-biblioteca-servicios,LIB-update-app-nextjs-version,D2,Front-End Web and Mobile,AWS Amplify,Migrating a Next.js 11 SSR app to Amplify Hosting compute,https://docs.aws.amazon.com/amplify/latest/userguide/update-app-nextjs-version.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-amplify/update-app-nextjs-version.html,bronze/02-biblioteca-servicios/05-docs/mobile-amplify/update-app-nextjs-version.md,2026-09-11T01:39:04+00:00
02-biblioteca-servicios,LIB-custom-domains,D2,Front-End Web and Mobile,AWS Amplify,Connecting a custom domain,https://docs.aws.amazon.com/amplify/latest/userguide/custom-domains.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-amplify/custom-domains.html,bronze/02-biblioteca-servicios/05-docs/mobile-amplify/custom-domains.md,2026-09-11T01:39:05+00:00
02-biblioteca-servicios,LIB-aws-amplify,D2,Front-End Web and Mobile,AWS Amplify,FAQ oficial,https://aws.amazon.com/amplify/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-amplify.html,bronze/02-biblioteca-servicios/04-faqs/aws-amplify.md,2026-09-11T01:39:05+00:00
02-biblioteca-servicios,LIB-apigateway-use-lambda-authorizer,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Use Lambda authorizers,https://docs.aws.amazon.com/apigateway/latest/developerguide/apigateway-use-lambda-authorizer.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/apigateway-use-lambda-authorizer.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/apigateway-use-lambda-authorizer.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-api-gateway-request-throttling,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Throttling,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-request-throttling.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-request-throttling.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-request-throttling.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-api-gateway-http-tutorials,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,HTTP API tutorials,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-http-tutorials.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-http-tutorials.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-http-tutorials.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-api-gateway-api-usage-plans,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Usage plans,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-api-usage-plans.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-api-usage-plans.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-api-usage-plans.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-getting-started-with-lambda-integration,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Choose a Lambda integration tutorial,https://docs.aws.amazon.com/apigateway/latest/developerguide/getting-started-with-lambda-integration.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/getting-started-with-lambda-integration.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/getting-started-with-lambda-integration.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-http-api-vs-rest,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Choose between REST APIs and HTTP APIs,https://docs.aws.amazon.com/apigateway/latest/developerguide/http-api-vs-rest.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/http-api-vs-rest.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/http-api-vs-rest.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-set-up-stages,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Set up a stage,https://docs.aws.amazon.com/apigateway/latest/developerguide/set-up-stages.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/set-up-stages.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/set-up-stages.md,2026-09-11T01:39:06+00:00
02-biblioteca-servicios,LIB-api-gateway-websocket-tutorials,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,WebSocket API tutorials,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-websocket-tutorials.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-websocket-tutorials.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-websocket-tutorials.md,2026-09-11T01:39:07+00:00
02-biblioteca-servicios,LIB-api-gateway-caching,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,Cache settings,https://docs.aws.amazon.com/apigateway/latest/developerguide/api-gateway-caching.html,ok,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-caching.html,bronze/02-biblioteca-servicios/05-docs/mobile-apigateway/api-gateway-caching.md,2026-09-11T01:39:07+00:00
02-biblioteca-servicios,LIB-amazon-api-gateway,D1;D2;D3;D4,Front-End Web and Mobile,Amazon API Gateway,FAQ oficial,https://aws.amazon.com/api-gateway/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-api-gateway.html,bronze/02-biblioteca-servicios/04-faqs/amazon-api-gateway.md,2026-09-11T01:39:08+00:00
02-biblioteca-servicios,LIB-what-is-frauddetector,D1,Machine Learning,Amazon Fraud Detector,What is Amazon Fraud Detector?,https://docs.aws.amazon.com/frauddetector/latest/ug/what-is-frauddetector.html,ok,bronze/02-biblioteca-servicios/05-docs/ml-frauddetector/what-is-frauddetector.html,bronze/02-biblioteca-servicios/05-docs/ml-frauddetector/what-is-frauddetector.md,2026-09-11T01:39:09+00:00
02-biblioteca-servicios,LIB-what-is-kendra,D2,Machine Learning,Amazon Kendra,What is Amazon Kendra?,https://docs.aws.amazon.com/kendra/latest/dg/what-is-kendra.html,ok,bronze/02-biblioteca-servicios/05-docs/ml-kendra/what-is-kendra.html,bronze/02-biblioteca-servicios/05-docs/ml-kendra/what-is-kendra.md,2026-09-11T01:39:10+00:00
02-biblioteca-servicios,LIB-amazon-kendra,D2,Machine Learning,Amazon Kendra,FAQ oficial,https://aws.amazon.com/kendra/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-kendra.html,bronze/02-biblioteca-servicios/04-faqs/amazon-kendra.md,2026-09-11T01:39:10+00:00
02-biblioteca-servicios,LIB-what-is,D2,Machine Learning,Amazon Transcribe,What is Amazon Transcribe?,https://docs.aws.amazon.com/transcribe/latest/dg/what-is.html,ok,bronze/02-biblioteca-servicios/05-docs/ml-transcribe/what-is.html,bronze/02-biblioteca-servicios/05-docs/ml-transcribe/what-is.md,2026-09-11T01:39:11+00:00
02-biblioteca-servicios,LIB-amazon-transcribe,D2,Machine Learning,Amazon Transcribe,FAQ oficial,https://aws.amazon.com/transcribe/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-transcribe.html,bronze/02-biblioteca-servicios/04-faqs/amazon-transcribe.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-using-cfn-updating-stacks-continueupdaterollback,D2;D4,Management and Governance,AWS CloudFormation,Continue rolling back an update,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/using-cfn-updating-stacks-continueupdaterollback.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/using-cfn-updating-stacks-continueupdaterollback.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/using-cfn-updating-stacks-continueupdaterollback.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-template-guide,D2;D4,Management and Governance,AWS CloudFormation,Working with templates,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/template-guide.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/template-guide.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/template-guide.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-what-is-cfnstacksets,D2;D4,Management and Governance,AWS CloudFormation,Managing stacks with StackSets,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/what-is-cfnstacksets.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/what-is-cfnstacksets.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/what-is-cfnstacksets.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-using-cfn-updating-stacks-changesets,D2;D4,Management and Governance,AWS CloudFormation,Update stacks using change sets,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/using-cfn-updating-stacks-changesets.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/using-cfn-updating-stacks-changesets.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/using-cfn-updating-stacks-changesets.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-gettingstarted-walkthrough,D2;D4,Management and Governance,AWS CloudFormation,Creating your first stack,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/gettingstarted.walkthrough.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/gettingstarted-walkthrough.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/gettingstarted-walkthrough.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-drift-aware-change-sets,D2;D4,Management and Governance,AWS CloudFormation,Drift-aware change sets,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/drift-aware-change-sets.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/drift-aware-change-sets.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/drift-aware-change-sets.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-template-custom-resources,D2;D4,Management and Governance,AWS CloudFormation,Custom resources,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/template-custom-resources.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/template-custom-resources.html,bronze/02-biblioteca-servicios/05-docs/mgmt-cloudformation/template-custom-resources.md,2026-09-11T01:39:12+00:00
02-biblioteca-servicios,LIB-aws-cloudformation,D2;D4,Management and Governance,AWS CloudFormation,FAQ oficial,https://aws.amazon.com/cloudformation/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-cloudformation.html,bronze/02-biblioteca-servicios/04-faqs/aws-cloudformation.md,2026-09-11T01:39:13+00:00
02-biblioteca-servicios,LIB-how-controls-work,D1,Management and Governance,AWS Control Tower,How controls work,https://docs.aws.amazon.com/controltower/latest/userguide/how-controls-work.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/how-controls-work.html,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/how-controls-work.md,2026-09-11T01:39:14+00:00
02-biblioteca-servicios,LIB-getting-started-configure,D1,Management and Governance,AWS Control Tower,Expectations for landing zone configuration,https://docs.aws.amazon.com/controltower/latest/userguide/getting-started-configure.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/getting-started-configure.html,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/getting-started-configure.md,2026-09-11T01:39:14+00:00
02-biblioteca-servicios,LIB-account-factory,D1,Management and Governance,AWS Control Tower,Account Factory,https://docs.aws.amazon.com/controltower/latest/userguide/account-factory.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/account-factory.html,bronze/02-biblioteca-servicios/05-docs/mgmt-controltower/account-factory.md,2026-09-11T01:39:14+00:00
02-biblioteca-servicios,LIB-aws-control-tower,D1,Management and Governance,AWS Control Tower,FAQ oficial,https://aws.amazon.com/controltower/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-control-tower.html,bronze/02-biblioteca-servicios/04-faqs/aws-control-tower.md,2026-09-11T01:39:14+00:00
02-biblioteca-servicios,LIB-what-is-amazon-managed-service-grafana,D2,Management and Governance,Amazon Managed Grafana,What is Amazon Managed Grafana?,https://docs.aws.amazon.com/grafana/latest/userguide/what-is-Amazon-Managed-Service-Grafana.html,ok,bronze/02-biblioteca-servicios/05-docs/mgmt-grafana/what-is-amazon-managed-service-grafana.html,bronze/02-biblioteca-servicios/05-docs/mgmt-grafana/what-is-amazon-managed-service-grafana.md,2026-09-11T01:39:15+00:00
02-biblioteca-servicios,LIB-amazon-managed-grafana,D2,Management and Governance,Amazon Managed Grafana,FAQ oficial,https://aws.amazon.com/grafana/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-managed-grafana.html,bronze/02-biblioteca-servicios/04-faqs/amazon-managed-grafana.md,2026-09-11T01:39:16+00:00
02-biblioteca-servicios,LIB-replication-settings-template,D2,Migration and Transfer,AWS Application Migration Service (MGN),Replication template,https://docs.aws.amazon.com/mgn/latest/ug/replication-settings-template.html,ok,bronze/02-biblioteca-servicios/05-docs/migration-mgn/replication-settings-template.html,bronze/02-biblioteca-servicios/05-docs/migration-mgn/replication-settings-template.md,2026-09-11T01:39:16+00:00
02-biblioteca-servicios,LIB-launching-test-gs,D2,Migration and Transfer,AWS Application Migration Service (MGN),Launching a test instance,https://docs.aws.amazon.com/mgn/latest/ug/launching-test-gs.html,ok,bronze/02-biblioteca-servicios/05-docs/migration-mgn/launching-test-gs.html,bronze/02-biblioteca-servicios/05-docs/migration-mgn/launching-test-gs.md,2026-09-11T01:39:16+00:00
02-biblioteca-servicios,LIB-configuring-target-gs,D2,Migration and Transfer,AWS Application Migration Service (MGN),Configuring launch settings,https://docs.aws.amazon.com/mgn/latest/ug/configuring-target-gs.html,ok,bronze/02-biblioteca-servicios/05-docs/migration-mgn/configuring-target-gs.html,bronze/02-biblioteca-servicios/05-docs/migration-mgn/configuring-target-gs.md,2026-09-11T01:39:16+00:00
02-biblioteca-servicios,LIB-aws-application-migration-service-mgn,D2,Migration and Transfer,AWS Application Migration Service (MGN),FAQ oficial,https://aws.amazon.com/application-migration-service/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-application-migration-service-mgn.html,bronze/02-biblioteca-servicios/04-faqs/aws-application-migration-service-mgn.md,2026-09-11T01:39:17+00:00
02-biblioteca-servicios,LIB-aws-global-accelerator,D2;D3;D4,Networking and Content Delivery,AWS Global Accelerator,,https://docs.aws.amazon.com/global-accelerator/latest/developerguide/welcome.html,failed,,,2026-09-11T01:39:26+00:00
02-biblioteca-servicios,LIB-aws-global-accelerator,D2;D3;D4,Networking and Content Delivery,AWS Global Accelerator,FAQ oficial,https://aws.amazon.com/global-accelerator/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-global-accelerator.html,bronze/02-biblioteca-servicios/04-faqs/aws-global-accelerator.md,2026-09-11T01:39:26+00:00
02-biblioteca-servicios,LIB-routing-policy-failover,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,Failover routing,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/routing-policy-failover.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/routing-policy-failover.html,bronze/02-biblioteca-servicios/05-docs/network-route53/routing-policy-failover.md,2026-09-11T01:39:27+00:00
02-biblioteca-servicios,LIB-domain-replace-hosted-zone,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,Replacing the hosted zone for a domain,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/domain-replace-hosted-zone.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/domain-replace-hosted-zone.html,bronze/02-biblioteca-servicios/05-docs/network-route53/domain-replace-hosted-zone.md,2026-09-11T01:39:27+00:00
02-biblioteca-servicios,LIB-welcome-domain-registration,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,How domain registration works,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/welcome-domain-registration.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/welcome-domain-registration.html,bronze/02-biblioteca-servicios/05-docs/network-route53/welcome-domain-registration.md,2026-09-11T01:39:27+00:00
02-biblioteca-servicios,LIB-routing-to-open-search-service,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,Amazon OpenSearch Service,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/routing-to-open-search-service.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/routing-to-open-search-service.html,bronze/02-biblioteca-servicios/05-docs/network-route53/routing-to-open-search-service.md,2026-09-11T01:39:27+00:00
02-biblioteca-servicios,LIB-traffic-policies,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,Creating and managing traffic policies,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/traffic-policies.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/traffic-policies.html,bronze/02-biblioteca-servicios/05-docs/network-route53/traffic-policies.md,2026-09-11T01:39:27+00:00
02-biblioteca-servicios,LIB-autonaming,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,Using AWS Cloud Map to create records and health checks,https://docs.aws.amazon.com/Route53/latest/DeveloperGuide/autonaming.html,ok,bronze/02-biblioteca-servicios/05-docs/network-route53/autonaming.html,bronze/02-biblioteca-servicios/05-docs/network-route53/autonaming.md,2026-09-11T01:39:28+00:00
02-biblioteca-servicios,LIB-amazon-route-53,D1;D2;D3;D4,Networking and Content Delivery,Amazon Route 53,FAQ oficial,https://aws.amazon.com/route53/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/amazon-route-53.html,bronze/02-biblioteca-servicios/04-faqs/amazon-route-53.md,2026-09-11T01:39:28+00:00
02-biblioteca-servicios,LIB-aws-site-to-site-vpn,D1;D2;D4,Networking and Content Delivery,AWS Site-to-Site VPN,,https://docs.aws.amazon.com/vpn/latest/s2vvpn/welcome.html,failed,,,2026-09-11T01:39:37+00:00
02-biblioteca-servicios,LIB-aws-site-to-site-vpn,D1;D2;D4,Networking and Content Delivery,AWS Site-to-Site VPN,FAQ oficial,https://aws.amazon.com/vpn/faqs/,ok,bronze/02-biblioteca-servicios/04-faqs/aws-site-to-site-vpn.html,bronze/02-biblioteca-servicios/04-faqs/aws-site-to-site-vpn.md,2026-09-11T01:39:38+00:00
02-biblioteca-servicios,LIB-vpc-ip-addressing,D1;D2;D3;D4,Networking and Content Delivery,"Amazon VPC (subnets, route tables, SG, NACL, NAT)",IP addressing,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-ip-addressing.html,ok,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-ip-addressing.html,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-ip-addressing.md,2026-09-11T01:39:39+00:00
02-biblioteca-servicios,LIB-flow-logs,D1;D2;D3;D4,Networking and Content Delivery,"Amazon VPC (subnets, route tables, SG, NACL, NAT)",VPC Flow Logs,https://docs.aws.amazon.com/vpc/latest/userguide/flow-logs.html,ok,bronze/02-biblioteca-servicios/05-docs/network-vpc/flow-logs.html,bronze/02-biblioteca-servicios/05-docs/network-vpc/flow-logs.md,2026-09-11T01:39:39+00:00
02-biblioteca-servicios,LIB-vpc-nat,D1;D2;D3;D4,Networking and Content Delivery,"Amazon VPC (subnets, route tables, SG, NACL, NAT)",NAT devices,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-nat.html,ok,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-nat.html,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-nat.md,2026-09-11T01:39:39+00:00
02-biblioteca-servicios,LIB-vpc-security-groups,D1;D2;D3;D4,Networking and Content Delivery,"Amazon VPC (subnets, route tables, SG, NACL, NAT)",Security groups,https://docs.aws.amazon.com/vpc/latest/userguide/vpc-security-groups.html,ok,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-security-groups.html,bronze/02-biblioteca-servicios/05-docs/network-vpc/vpc-security-groups.md,2026-09-11T01:39:39+00:00
